2024,Browns,TE,TE,Geoff Swaim,Geoffrey,Swaim,"6 ' 4 """,260,Texas,9,18.00,REG,2015,2015,DAL
2024,Eagles,OL,G,Cameron Erving,Cameron,Erving,"6 ' 5 """,313,Florida State,9,21.00,CON,2015,2015,CLE
2024,Chargers,LB,OLB,Bud Dupree,Alvin,Dupree,"6 ' 4 """,269,Kentucky,9,19.00,WC,2015,2015,PIT
2024,Chiefs,DB,CB,Steven Nelson,Steven,Nelson,"5 ' 11 """,194,Oregon State,9,22.00,SB,2015,2015,KC
2024,49ers,OL,C,Jon Feliciano,Jonathan,Feliciano,"6 ' 4 """,323,Miami,9,18.00,REG,2015,2015,OAK
2024,Titans,QB,QB,Trevor Siemian,Trevor,Siemian,"6 ' 3 """,220,Northwestern,9,18.00,REG,2015,2015,DEN
2024,Browns,DL,DT,T.Y. McGill,Torrone,McGill,"6 ' 0 """,299,North Carolina State,9,17.00,REG,2015,2015,NULL
2024,Jaguars,DL,DE,Arik Armstead,Arik,Armstead,"6 ' 7 """,292,Oregon,9,18.00,REG,2015,2015,SF
2024,Jaguars,DB,CB,Ronald Darby,Ronald,Darby,"5 ' 11 """,193,Florida State,9,18.00,REG,2015,2015,BUF
2024,Buccaneers,LB,OLB,Randy Gregory,Randy,Gregory,"6 ' 5 """,255,Nebraska,9,1.00,REG,2015,2015,DAL
2024,Raiders,OL,G,Andrus Peat,Andrus,Peat,"6 ' 7 """,316,Stanford,9,18.00,REG,2015,2015,NO
2024,Falcons,WR,WR,Phillip Dorsett,Phillip,Dorsett,"5 ' 10 """,192,Miami,9,18.00,REG,2015,2015,IND
2024,Seahawks,WR,WR,Tyler Lockett,Tyler,Lockett,"5 ' 10 """,182,Kansas State,9,18.00,REG,2015,2015,SEA
2024,Cowboys,LB,MLB,Damien Wilson,Damien,Wilson,"6 ' 0 """,243,Minnesota,9,1.00,REG,2015,2015,DAL
2024,Titans,LB,OLB,Shane Ray,Shane,Ray,"6 ' 3 """,245,Missouri,9,1.00,REG,2015,2015,DEN
2024,Chiefs,OL,T,D.J. Humphries,DeMarcus,Humphries,"6 ' 5 """,307,Florida,9,22.00,SB,2015,2015,ARI
2024,Patriots,LS,LS,Joe Cardona,Joe,Cardona,"6 ' 3 """,245,Navy,9,18.00,REG,2015,2015,NE
